[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 5 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_5_20260226_170840.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 19105
[INFO] Peer socket listening on port 19205
[INFO] Fault socket listening on port 19305
Ready!

=== DECENTRALIZED MODE - No leader coordination ===
=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[R5] pos=(0,0) state=exploring leader=None trust=1.00 susp=0.00 cov=0.0%/0.0%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(1512,361) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.6%
